id,title,type,url,publisher,published_date,retrieved_at,company_id,period,language
source_mops_twse_2353_financial_report_index,2353 MOPS financial statement search,mops,https://mops.twse.com.tw/mops/web/t05st10_ifrs,Market Observation Post System,,2026-07-05,TWSE_2353,2026,zh-TW
source_mops_twse_2324_annual_report_index,2324 MOPS annual report search,mops,https://mops.twse.com.tw/mops/web/t57sb01_q1,Market Observation Post System,,2026-07-05,TWSE_2324,2026,zh-TW
source_mops_twse_2324_financial_report_index,2324 MOPS financial statement search,mops,https://mops.twse.com.tw/mops/web/t05st10_ifrs,Market Observation Post System,,2026-07-05,TWSE_2324,2026,zh-TW
source_mops_twse_1504_annual_report_index,1504 MOPS annual report search,mops,https://mops.twse.com.tw/mops/web/t57sb01_q1,Market Observation Post System,,2026-07-05,TWSE_1504,2026,zh-TW
source_mops_twse_1504_financial_report_index,1504 MOPS financial statement search,mops,https://mops.twse.com.tw/mops/web/t05st10_ifrs,Market Observation Post System,,2026-07-05,TWSE_1504,2026,zh-TW
source_mops_twse_1605_annual_report_index,1605 MOPS annual report search,mops,https://mops.twse.com.tw/mops/web/t57sb01_q1,Market Observation Post System,,2026-07-05,TWSE_1605,2026,zh-TW
source_mops_twse_1605_financial_report_index,1605 MOPS financial statement search,mops,https://mops.twse.com.tw/mops/web/t05st10_ifrs,Market Observation Post System,,2026-07-05,TWSE_1605,2026,zh-TW
source_mops_twse_2049_annual_report_index,2049 MOPS annual report search,mops,https://mops.twse.com.tw/mops/web/t57sb01_q1,Market Observation Post System,,2026-07-05,TWSE_2049,2026,zh-TW
source_mops_twse_2049_financial_report_index,2049 MOPS financial statement search,mops,https://mops.twse.com.tw/mops/web/t05st10_ifrs,Market Observation Post System,,2026-07-05,TWSE_2049,2026,zh-TW
source_mops_twse_1402_annual_report_index,1402 MOPS annual report search,mops,https://mops.twse.com.tw/mops/web/t57sb01_q1,Market Observation Post System,,2026-07-05,TWSE_1402,2026,zh-TW
source_mops_twse_1402_financial_report_index,1402 MOPS financial statement search,mops,https://mops.twse.com.tw/mops/web/t05st10_ifrs,Market Observation Post System,,2026-07-05,TWSE_1402,2026,zh-TW
source_mops_twse_9904_annual_report_index,9904 MOPS annual report search,mops,https://mops.twse.com.tw/mops/web/t57sb01_q1,Market Observation Post System,,2026-07-05,TWSE_9904,2026,zh-TW
source_mops_twse_9904_financial_report_index,9904 MOPS financial statement search,mops,https://mops.twse.com.tw/mops/web/t05st10_ifrs,Market Observation Post System,,2026-07-05,TWSE_9904,2026,zh-TW
source_mops_twse_8454_annual_report_index,8454 MOPS annual report search,mops,https://mops.twse.com.tw/mops/web/t57sb01_q1,Market Observation Post System,,2026-07-05,TWSE_8454,2026,zh-TW
source_mops_twse_8454_financial_report_index,8454 MOPS financial statement search,mops,https://mops.twse.com.tw/mops/web/t05st10_ifrs,Market Observation Post System,,2026-07-05,TWSE_8454,2026,zh-TW
source_mops_twse_2354_annual_report_index,2354 MOPS annual report search,mops,https://mops.twse.com.tw/mops/web/t57sb01_q1,Market Observation Post System,,2026-07-05,TWSE_2354,2026,zh-TW
source_mops_twse_2354_financial_report_index,2354 MOPS financial statement search,mops,https://mops.twse.com.tw/mops/web/t05st10_ifrs,Market Observation Post System,,2026-07-05,TWSE_2354,2026,zh-TW
source_mops_twse_2360_annual_report_index,2360 MOPS annual report search,mops,https://mops.twse.com.tw/mops/web/t57sb01_q1,Market Observation Post System,,2026-07-05,TWSE_2360,2026,zh-TW
source_mops_twse_2360_financial_report_index,2360 MOPS financial statement search,mops,https://mops.twse.com.tw/mops/web/t05st10_ifrs,Market Observation Post System,,2026-07-05,TWSE_2360,2026,zh-TW
source_mops_twse_2201_annual_report_index,2201 MOPS annual report search,mops,https://mops.twse.com.tw/mops/web/t57sb01_q1,Market Observation Post System,,2026-07-05,TWSE_2201,2026,zh-TW
source_mops_twse_2201_financial_report_index,2201 MOPS financial statement search,mops,https://mops.twse.com.tw/mops/web/t05st10_ifrs,Market Observation Post System,,2026-07-05,TWSE_2201,2026,zh-TW
source_mops_twse_9914_annual_report_index,9914 MOPS annual report search,mops,https://mops.twse.com.tw/mops/web/t57sb01_q1,Market Observation Post System,,2026-07-05,TWSE_9914,2026,zh-TW
source_mops_twse_9914_financial_report_index,9914 MOPS financial statement search,mops,https://mops.twse.com.tw/mops/web/t05st10_ifrs,Market Observation Post System,,2026-07-05,TWSE_9914,2026,zh-TW
source_mops_twse_2634_annual_report_index,2634 MOPS annual report search,mops,https://mops.twse.com.tw/mops/web/t57sb01_q1,Market Observation Post System,,2026-07-05,TWSE_2634,2026,zh-TW
source_mops_twse_2634_financial_report_index,2634 MOPS financial statement search,mops,https://mops.twse.com.tw/mops/web/t05st10_ifrs,Market Observation Post System,,2026-07-05,TWSE_2634,2026,zh-TW
source_asml_annual_reports,ASML annual reports,annual_report,https://www.asml.com/investors/annual-report,ASML,,2026-07-05,NL_ASML,2026,en-US
source_asml_financial_results,ASML financial results,financial_report,https://www.asml.com/investors/financial-results,ASML,,2026-07-05,NL_ASML,2026,en-US
source_samsung_electronics_ir,Samsung Electronics investor relations,company_website,https://www.samsung.com/global/ir/,Samsung Electronics,,2026-07-05,KR_005930,2026,en-US
source_samsung_electronics_financial_statements,Samsung Electronics financial statements,financial_report,https://www.samsung.com/global/ir/financial-information/audited-financial-statements/,Samsung Electronics,,2026-07-05,KR_005930,2026,en-US
source_skhynix_ir,SK hynix investor relations,company_website,https://www.skhynix.com/ir/UI-FR-IR01/,SK hynix,,2026-07-05,KR_000660,2026,en-US
source_skhynix_financial_statements,SK hynix financial statements,financial_report,https://www.skhynix.com/ir/UI-FR-IR07/,SK hynix,,2026-07-05,KR_000660,2026,en-US
source_sec_lly_submissions,LLY SEC submissions JSON,exchange_data,https://data.sec.gov/submissions/CIK0000059478.json,U.S. Securities and Exchange Commission,,2026-07-05,US_LLY,2026,en-US
source_sec_lly_2025_10k,Eli Lilly and Company latest SEC 10-K,annual_report,https://www.sec.gov/Archives/edgar/data/59478/000005947826000013/lly-20251231.htm,U.S. Securities and Exchange Commission,2026-02-12,2026-07-05,US_LLY,2025,en-US
source_sec_lly_2026_10q,Eli Lilly and Company latest SEC 10-Q,financial_report,https://www.sec.gov/Archives/edgar/data/59478/000005947826000045/lly-20260331.htm,U.S. Securities and Exchange Commission,2026-04-30,2026-07-05,US_LLY,2026,en-US
source_sec_unh_submissions,UNH SEC submissions JSON,exchange_data,https://data.sec.gov/submissions/CIK0000731766.json,U.S. Securities and Exchange Commission,,2026-07-05,US_UNH,2026,en-US
source_sec_unh_2025_10k,UnitedHealth Group Incorporated latest SEC 10-K,annual_report,https://www.sec.gov/Archives/edgar/data/731766/000073176626000062/unh-20251231.htm,U.S. Securities and Exchange Commission,2026-03-02,2026-07-05,US_UNH,2025,en-US
source_sec_unh_2026_10q,UnitedHealth Group Incorporated latest SEC 10-Q,financial_report,https://www.sec.gov/Archives/edgar/data/731766/000073176626000127/unh-20260331.htm,U.S. Securities and Exchange Commission,2026-05-05,2026-07-05,US_UNH,2026,en-US
source_sec_jnj_submissions,JNJ SEC submissions JSON,exchange_data,https://data.sec.gov/submissions/CIK0000200406.json,U.S. Securities and Exchange Commission,,2026-07-05,US_JNJ,2026,en-US
source_sec_jnj_2025_10k,Johnson & Johnson latest SEC 10-K,annual_report,https://www.sec.gov/Archives/edgar/data/200406/000020040626000016/jnj-20251228.htm,U.S. Securities and Exchange Commission,2026-02-11,2026-07-05,US_JNJ,2025,en-US
source_sec_jnj_2026_10q,Johnson & Johnson latest SEC 10-Q,financial_report,https://www.sec.gov/Archives/edgar/data/200406/000020040626000087/jnj-20260329.htm,U.S. Securities and Exchange Commission,2026-04-22,2026-07-05,US_JNJ,2026,en-US
source_sec_abbv_submissions,ABBV SEC submissions JSON,exchange_data,https://data.sec.gov/submissions/CIK0001551152.json,U.S. Securities and Exchange Commission,,2026-07-05,US_ABBV,2026,en-US
source_sec_abbv_2025_10k,AbbVie Inc. latest SEC 10-K,annual_report,https://www.sec.gov/Archives/edgar/data/1551152/000155115226000008/abbv-20251231.htm,U.S. Securities and Exchange Commission,2026-02-20,2026-07-05,US_ABBV,2025,en-US
source_sec_abbv_2026_10q,AbbVie Inc. latest SEC 10-Q,financial_report,https://www.sec.gov/Archives/edgar/data/1551152/000155115226000017/abbv-20260331.htm,U.S. Securities and Exchange Commission,2026-05-08,2026-07-05,US_ABBV,2026,en-US
source_sec_mrk_submissions,MRK SEC submissions JSON,exchange_data,https://data.sec.gov/submissions/CIK0000310158.json,U.S. Securities and Exchange Commission,,2026-07-05,US_MRK,2026,en-US
source_sec_mrk_2025_10k,"Merck & Co., Inc. latest SEC 10-K",annual_report,https://www.sec.gov/Archives/edgar/data/310158/000031015826000063/mrk-20251231.htm,U.S. Securities and Exchange Commission,2026-02-24,2026-07-05,US_MRK,2025,en-US
source_sec_mrk_2026_10q,"Merck & Co., Inc. latest SEC 10-Q",financial_report,https://www.sec.gov/Archives/edgar/data/310158/000162828026029802/mrk-20260331.htm,U.S. Securities and Exchange Commission,2026-05-04,2026-07-05,US_MRK,2026,en-US
source_sec_abt_submissions,ABT SEC submissions JSON,exchange_data,https://data.sec.gov/submissions/CIK0000001800.json,U.S. Securities and Exchange Commission,,2026-07-05,US_ABT,2026,en-US
source_sec_abt_2025_10k,Abbott Laboratories latest SEC 10-K,annual_report,https://www.sec.gov/Archives/edgar/data/1800/000162828026010185/abt-20251231.htm,U.S. Securities and Exchange Commission,2026-02-20,2026-07-05,US_ABT,2025,en-US
source_sec_abt_2026_10q,Abbott Laboratories latest SEC 10-Q,financial_report,https://www.sec.gov/Archives/edgar/data/1800/000162828026028357/abt-20260331.htm,U.S. Securities and Exchange Commission,2026-04-29,2026-07-05,US_ABT,2026,en-US
source_sec_tmo_submissions,TMO SEC submissions JSON,exchange_data,https://data.sec.gov/submissions/CIK0000097745.json,U.S. Securities and Exchange Commission,,2026-07-05,US_TMO,2026,en-US
source_sec_tmo_2025_10k,Thermo Fisher Scientific Inc. latest SEC 10-K,annual_report,https://www.sec.gov/Archives/edgar/data/97745/000009774526000018/tmo-20251231.htm,U.S. Securities and Exchange Commission,2026-02-26,2026-07-05,US_TMO,2025,en-US
source_sec_tmo_2026_10q,Thermo Fisher Scientific Inc. latest SEC 10-Q,financial_report,https://www.sec.gov/Archives/edgar/data/97745/000009774526000092/tmo-20260328.htm,U.S. Securities and Exchange Commission,2026-05-01,2026-07-05,US_TMO,2026,en-US
source_sec_isrg_submissions,ISRG SEC submissions JSON,exchange_data,https://data.sec.gov/submissions/CIK0001035267.json,U.S. Securities and Exchange Commission,,2026-07-05,US_ISRG,2026,en-US
source_sec_isrg_2025_10k,"Intuitive Surgical, Inc. latest SEC 10-K",annual_report,https://www.sec.gov/Archives/edgar/data/1035267/000103526726000010/isrg-20251231.htm,U.S. Securities and Exchange Commission,2026-02-03,2026-07-05,US_ISRG,2025,en-US
source_sec_isrg_2026_10q,"Intuitive Surgical, Inc. latest SEC 10-Q",financial_report,https://www.sec.gov/Archives/edgar/data/1035267/000103526726000032/isrg-20260331.htm,U.S. Securities and Exchange Commission,2026-04-22,2026-07-05,US_ISRG,2026,en-US
source_sec_xom_submissions,XOM SEC submissions JSON,exchange_data,https://data.sec.gov/submissions/CIK0000034088.json,U.S. Securities and Exchange Commission,,2026-07-05,US_XOM,2026,en-US
source_sec_xom_2025_10k,Exxon Mobil Corporation latest SEC 10-K,annual_report,https://www.sec.gov/Archives/edgar/data/34088/000003408826000045/xom-20251231.htm,U.S. Securities and Exchange Commission,2026-02-18,2026-07-05,US_XOM,2025,en-US
source_sec_xom_2026_10q,Exxon Mobil Corporation latest SEC 10-Q,financial_report,https://www.sec.gov/Archives/edgar/data/34088/000003408826000067/xom-20260331.htm,U.S. Securities and Exchange Commission,2026-05-04,2026-07-05,US_XOM,2026,en-US
source_sec_cvx_submissions,CVX SEC submissions JSON,exchange_data,https://data.sec.gov/submissions/CIK0000093410.json,U.S. Securities and Exchange Commission,,2026-07-05,US_CVX,2026,en-US
source_sec_cvx_2025_10k,Chevron Corporation latest SEC 10-K,annual_report,https://www.sec.gov/Archives/edgar/data/93410/000009341026000078/cvx-20251231.htm,U.S. Securities and Exchange Commission,2026-02-24,2026-07-05,US_CVX,2025,en-US
source_sec_cvx_2026_10q,Chevron Corporation latest SEC 10-Q,financial_report,https://www.sec.gov/Archives/edgar/data/93410/000009341026000113/cvx-20260331.htm,U.S. Securities and Exchange Commission,2026-05-07,2026-07-05,US_CVX,2026,en-US
source_sec_cop_submissions,COP SEC submissions JSON,exchange_data,https://data.sec.gov/submissions/CIK0001163165.json,U.S. Securities and Exchange Commission,,2026-07-05,US_COP,2026,en-US
source_sec_cop_2025_10k,ConocoPhillips latest SEC 10-K,annual_report,https://www.sec.gov/Archives/edgar/data/1163165/000116316526000009/cop-20251231.htm,U.S. Securities and Exchange Commission,2026-02-17,2026-07-05,US_COP,2025,en-US
source_sec_cop_2026_10q,ConocoPhillips latest SEC 10-Q,financial_report,https://www.sec.gov/Archives/edgar/data/1163165/000116316526000018/cop-20260331.htm,U.S. Securities and Exchange Commission,2026-04-30,2026-07-05,US_COP,2026,en-US
source_sec_slb_submissions,SLB SEC submissions JSON,exchange_data,https://data.sec.gov/submissions/CIK0000087347.json,U.S. Securities and Exchange Commission,,2026-07-05,US_SLB,2026,en-US
source_sec_slb_2025_10k,Schlumberger Limited latest SEC 10-K,annual_report,https://www.sec.gov/Archives/edgar/data/87347/000119312526021017/slb-20251231.htm,U.S. Securities and Exchange Commission,2026-01-23,2026-07-05,US_SLB,2025,en-US
source_sec_slb_2026_10q,Schlumberger Limited latest SEC 10-Q,financial_report,https://www.sec.gov/Archives/edgar/data/87347/000119312526190101/slb-20260331.htm,U.S. Securities and Exchange Commission,2026-04-29,2026-07-05,US_SLB,2026,en-US
source_sec_cost_submissions,COST SEC submissions JSON,exchange_data,https://data.sec.gov/submissions/CIK0000909832.json,U.S. Securities and Exchange Commission,,2026-07-05,US_COST,2026,en-US
source_sec_cost_2025_10k,Costco Wholesale Corporation latest SEC 10-K,annual_report,https://www.sec.gov/Archives/edgar/data/909832/000090983225000101/cost-20250831.htm,U.S. Securities and Exchange Commission,2025-10-08,2026-07-05,US_COST,2025,en-US
source_sec_cost_2026_10q,Costco Wholesale Corporation latest SEC 10-Q,financial_report,https://www.sec.gov/Archives/edgar/data/909832/000090983226000051/cost-20260510.htm,U.S. Securities and Exchange Commission,2026-06-03,2026-07-05,US_COST,2026,en-US
source_sec_hd_submissions,HD SEC submissions JSON,exchange_data,https://data.sec.gov/submissions/CIK0000354950.json,U.S. Securities and Exchange Commission,,2026-07-05,US_HD,2026,en-US
source_sec_hd_2026_10k,"The Home Depot, Inc. latest SEC 10-K",annual_report,https://www.sec.gov/Archives/edgar/data/354950/000162828026019436/hd-20260201.htm,U.S. Securities and Exchange Commission,2026-03-18,2026-07-05,US_HD,2026,en-US
source_sec_hd_2026_10q,"The Home Depot, Inc. latest SEC 10-Q",financial_report,https://www.sec.gov/Archives/edgar/data/354950/000162828026038247/hd-20260503.htm,U.S. Securities and Exchange Commission,2026-05-27,2026-07-05,US_HD,2026,en-US
source_sec_mcd_submissions,MCD SEC submissions JSON,exchange_data,https://data.sec.gov/submissions/CIK0000063908.json,U.S. Securities and Exchange Commission,,2026-07-05,US_MCD,2026,en-US
source_sec_mcd_2025_10k,McDonald's Corporation latest SEC 10-K,annual_report,https://www.sec.gov/Archives/edgar/data/63908/000006390826000035/mcd-20251231.htm,U.S. Securities and Exchange Commission,2026-02-24,2026-07-05,US_MCD,2025,en-US
source_sec_mcd_2026_10q,McDonald's Corporation latest SEC 10-Q,financial_report,https://www.sec.gov/Archives/edgar/data/63908/000006390826000051/mcd-20260331.htm,U.S. Securities and Exchange Commission,2026-05-07,2026-07-05,US_MCD,2026,en-US
source_sec_sbux_submissions,SBUX SEC submissions JSON,exchange_data,https://data.sec.gov/submissions/CIK0000829224.json,U.S. Securities and Exchange Commission,,2026-07-05,US_SBUX,2026,en-US
source_sec_sbux_2025_10k,Starbucks Corporation latest SEC 10-K,annual_report,https://www.sec.gov/Archives/edgar/data/829224/000082922425000114/sbux-20250928.htm,U.S. Securities and Exchange Commission,2025-11-14,2026-07-05,US_SBUX,2025,en-US
source_sec_sbux_2026_10q,Starbucks Corporation latest SEC 10-Q,financial_report,https://www.sec.gov/Archives/edgar/data/829224/000082922426000080/sbux-20260329.htm,U.S. Securities and Exchange Commission,2026-04-28,2026-07-05,US_SBUX,2026,en-US
source_sec_ko_submissions,KO SEC submissions JSON,exchange_data,https://data.sec.gov/submissions/CIK0000021344.json,U.S. Securities and Exchange Commission,,2026-07-05,US_KO,2026,en-US
source_sec_ko_2025_10k,The Coca-Cola Company latest SEC 10-K,annual_report,https://www.sec.gov/Archives/edgar/data/21344/000162828026010047/ko-20251231.htm,U.S. Securities and Exchange Commission,2026-02-20,2026-07-05,US_KO,2025,en-US
source_sec_ko_2026_10q,The Coca-Cola Company latest SEC 10-Q,financial_report,https://www.sec.gov/Archives/edgar/data/21344/000162828026028802/ko-20260403.htm,U.S. Securities and Exchange Commission,2026-04-30,2026-07-05,US_KO,2026,en-US
source_sec_pep_submissions,PEP SEC submissions JSON,exchange_data,https://data.sec.gov/submissions/CIK0000077476.json,U.S. Securities and Exchange Commission,,2026-07-05,US_PEP,2026,en-US
source_sec_pep_2025_10k,"PepsiCo, Inc. latest SEC 10-K",annual_report,https://www.sec.gov/Archives/edgar/data/77476/000007747626000007/pep-20251227.htm,U.S. Securities and Exchange Commission,2026-02-03,2026-07-05,US_PEP,2025,en-US
source_sec_pep_2026_10q,"PepsiCo, Inc. latest SEC 10-Q",financial_report,https://www.sec.gov/Archives/edgar/data/77476/000007747626000017/pep-20260321.htm,U.S. Securities and Exchange Commission,2026-04-16,2026-07-05,US_PEP,2026,en-US
source_sec_pg_submissions,PG SEC submissions JSON,exchange_data,https://data.sec.gov/submissions/CIK0000080424.json,U.S. Securities and Exchange Commission,,2026-07-05,US_PG,2026,en-US
source_sec_pg_2025_10k,The Procter & Gamble Company latest SEC 10-K,annual_report,https://www.sec.gov/Archives/edgar/data/80424/000008042425000076/pg-20250630.htm,U.S. Securities and Exchange Commission,2025-08-04,2026-07-05,US_PG,2025,en-US
source_sec_pg_2026_10q,The Procter & Gamble Company latest SEC 10-Q,financial_report,https://www.sec.gov/Archives/edgar/data/80424/000008042426000060/pg-20260331.htm,U.S. Securities and Exchange Commission,2026-04-24,2026-07-05,US_PG,2026,en-US
source_sec_bac_submissions,BAC SEC submissions JSON,exchange_data,https://data.sec.gov/submissions/CIK0000070858.json,U.S. Securities and Exchange Commission,,2026-07-05,US_BAC,2026,en-US
source_sec_bac_2025_10k,Bank of America Corporation latest SEC 10-K,annual_report,https://www.sec.gov/Archives/edgar/data/70858/000007085826000157/bac-20251231.htm,U.S. Securities and Exchange Commission,2026-02-25,2026-07-05,US_BAC,2025,en-US
source_sec_bac_2026_10q,Bank of America Corporation latest SEC 10-Q,financial_report,https://www.sec.gov/Archives/edgar/data/70858/000007085826000249/bac-20260331.htm,U.S. Securities and Exchange Commission,2026-05-01,2026-07-05,US_BAC,2026,en-US
source_sec_wfc_submissions,WFC SEC submissions JSON,exchange_data,https://data.sec.gov/submissions/CIK0000072971.json,U.S. Securities and Exchange Commission,,2026-07-05,US_WFC,2026,en-US
source_sec_wfc_2025_10k,Wells Fargo & Company latest SEC 10-K,annual_report,https://www.sec.gov/Archives/edgar/data/72971/000007297126000133/wfc-20251231_d2.htm,U.S. Securities and Exchange Commission,2026-02-24,2026-07-05,US_WFC,2025,en-US
source_sec_wfc_2026_10q,Wells Fargo & Company latest SEC 10-Q,financial_report,https://www.sec.gov/Archives/edgar/data/72971/000007297126000217/wfc-20260331.htm,U.S. Securities and Exchange Commission,2026-04-29,2026-07-05,US_WFC,2026,en-US
source_sec_gs_submissions,GS SEC submissions JSON,exchange_data,https://data.sec.gov/submissions/CIK0000886982.json,U.S. Securities and Exchange Commission,,2026-07-05,US_GS,2026,en-US
source_sec_gs_2025_10k,"The Goldman Sachs Group, Inc. latest SEC 10-K",annual_report,https://www.sec.gov/Archives/edgar/data/886982/000088698226000091/gs-20251231.htm,U.S. Securities and Exchange Commission,2026-02-25,2026-07-05,US_GS,2025,en-US
source_sec_gs_2026_10q,"The Goldman Sachs Group, Inc. latest SEC 10-Q",financial_report,https://www.sec.gov/Archives/edgar/data/886982/000088698226000118/gs-20260331.htm,U.S. Securities and Exchange Commission,2026-05-01,2026-07-05,US_GS,2026,en-US
source_sec_ms_submissions,MS SEC submissions JSON,exchange_data,https://data.sec.gov/submissions/CIK0000895421.json,U.S. Securities and Exchange Commission,,2026-07-05,US_MS,2026,en-US
source_sec_ms_2025_10k,Morgan Stanley latest SEC 10-K,annual_report,https://www.sec.gov/Archives/edgar/data/895421/000089542126000086/ms-20251231.htm,U.S. Securities and Exchange Commission,2026-02-19,2026-07-05,US_MS,2025,en-US
source_sec_ms_2026_10q,Morgan Stanley latest SEC 10-Q,financial_report,https://www.sec.gov/Archives/edgar/data/895421/000089542126000121/ms-20260331.htm,U.S. Securities and Exchange Commission,2026-05-05,2026-07-05,US_MS,2026,en-US
source_sec_blk_submissions,BLK SEC submissions JSON,exchange_data,https://data.sec.gov/submissions/CIK0002012383.json,U.S. Securities and Exchange Commission,,2026-07-05,US_BLK,2026,en-US
source_sec_blk_2025_10k,"BlackRock, Inc. latest SEC 10-K",annual_report,https://www.sec.gov/Archives/edgar/data/2012383/000119312526071966/blk-20251231.htm,U.S. Securities and Exchange Commission,2026-02-25,2026-07-05,US_BLK,2025,en-US
source_sec_blk_2026_10q,"BlackRock, Inc. latest SEC 10-Q",financial_report,https://www.sec.gov/Archives/edgar/data/2012383/000119312526208766/blk-20260331.htm,U.S. Securities and Exchange Commission,2026-05-06,2026-07-05,US_BLK,2026,en-US
source_sec_spgi_submissions,SPGI SEC submissions JSON,exchange_data,https://data.sec.gov/submissions/CIK0000064040.json,U.S. Securities and Exchange Commission,,2026-07-05,US_SPGI,2026,en-US
source_sec_spgi_2025_10k,S&P Global Inc. latest SEC 10-K,annual_report,https://www.sec.gov/Archives/edgar/data/64040/000006404026000013/spgi-20251231.htm,U.S. Securities and Exchange Commission,2026-02-11,2026-07-05,US_SPGI,2025,en-US
source_sec_spgi_2026_10q,S&P Global Inc. latest SEC 10-Q,financial_report,https://www.sec.gov/Archives/edgar/data/64040/000006404026000024/spgi-20260331.htm,U.S. Securities and Exchange Commission,2026-04-28,2026-07-05,US_SPGI,2026,en-US
source_sec_ge_submissions,GE SEC submissions JSON,exchange_data,https://data.sec.gov/submissions/CIK0000040545.json,U.S. Securities and Exchange Commission,,2026-07-05,US_GE,2026,en-US
source_sec_ge_2025_10k,GE Aerospace latest SEC 10-K,annual_report,https://www.sec.gov/Archives/edgar/data/40545/000004054526000008/ge-20251231.htm,U.S. Securities and Exchange Commission,2026-01-29,2026-07-05,US_GE,2025,en-US
source_sec_ge_2026_10q,GE Aerospace latest SEC 10-Q,financial_report,https://www.sec.gov/Archives/edgar/data/40545/000004054526000027/ge-20260331.htm,U.S. Securities and Exchange Commission,2026-04-21,2026-07-05,US_GE,2026,en-US
source_sec_cat_submissions,CAT SEC submissions JSON,exchange_data,https://data.sec.gov/submissions/CIK0000018230.json,U.S. Securities and Exchange Commission,,2026-07-05,US_CAT,2026,en-US
source_sec_cat_2025_10k,Caterpillar Inc. latest SEC 10-K,annual_report,https://www.sec.gov/Archives/edgar/data/18230/000001823026000008/cat-20251231.htm,U.S. Securities and Exchange Commission,2026-02-13,2026-07-05,US_CAT,2025,en-US
source_sec_cat_2026_10q,Caterpillar Inc. latest SEC 10-Q,financial_report,https://www.sec.gov/Archives/edgar/data/18230/000001823026000021/cat-20260331.htm,U.S. Securities and Exchange Commission,2026-05-06,2026-07-05,US_CAT,2026,en-US
source_sec_rtx_submissions,RTX SEC submissions JSON,exchange_data,https://data.sec.gov/submissions/CIK0000101829.json,U.S. Securities and Exchange Commission,,2026-07-05,US_RTX,2026,en-US
source_sec_rtx_2025_10k,RTX Corporation latest SEC 10-K,annual_report,https://www.sec.gov/Archives/edgar/data/101829/000010182926000006/rtx-20251231.htm,U.S. Securities and Exchange Commission,2026-02-06,2026-07-05,US_RTX,2025,en-US
source_sec_rtx_2026_10q,RTX Corporation latest SEC 10-Q,financial_report,https://www.sec.gov/Archives/edgar/data/101829/000010182926000011/rtx-20260331.htm,U.S. Securities and Exchange Commission,2026-04-21,2026-07-05,US_RTX,2026,en-US
source_sec_hon_submissions,HON SEC submissions JSON,exchange_data,https://data.sec.gov/submissions/CIK0000773840.json,U.S. Securities and Exchange Commission,,2026-07-05,US_HON,2026,en-US
source_sec_hon_2025_10k,Honeywell International Inc. latest SEC 10-K,annual_report,https://www.sec.gov/Archives/edgar/data/773840/000077384026000013/hon-20251231.htm,U.S. Securities and Exchange Commission,2026-02-17,2026-07-05,US_HON,2025,en-US
source_sec_hon_2026_10q,Honeywell International Inc. latest SEC 10-Q,financial_report,https://www.sec.gov/Archives/edgar/data/773840/000077384026000057/hon-20260331.htm,U.S. Securities and Exchange Commission,2026-04-23,2026-07-05,US_HON,2026,en-US
source_sec_de_submissions,DE SEC submissions JSON,exchange_data,https://data.sec.gov/submissions/CIK0000315189.json,U.S. Securities and Exchange Commission,,2026-07-05,US_DE,2026,en-US
source_sec_de_2025_10k,Deere & Company latest SEC 10-K,annual_report,https://www.sec.gov/Archives/edgar/data/315189/000110465925122321/de-20251102x10k.htm,U.S. Securities and Exchange Commission,2025-12-18,2026-07-05,US_DE,2025,en-US
source_sec_de_2026_10q,Deere & Company latest SEC 10-Q,financial_report,https://www.sec.gov/Archives/edgar/data/315189/000110465926067311/de-20260503x10q.htm,U.S. Securities and Exchange Commission,2026-05-28,2026-07-05,US_DE,2026,en-US
source_sec_ups_submissions,UPS SEC submissions JSON,exchange_data,https://data.sec.gov/submissions/CIK0001090727.json,U.S. Securities and Exchange Commission,,2026-07-05,US_UPS,2026,en-US
source_sec_ups_2025_10k,"United Parcel Service, Inc. latest SEC 10-K",annual_report,https://www.sec.gov/Archives/edgar/data/1090727/000162828026008432/ups-20251231.htm,U.S. Securities and Exchange Commission,2026-02-17,2026-07-05,US_UPS,2025,en-US
source_sec_ups_2026_10q,"United Parcel Service, Inc. latest SEC 10-Q",financial_report,https://www.sec.gov/Archives/edgar/data/1090727/000162828026031154/ups-20260331.htm,U.S. Securities and Exchange Commission,2026-05-06,2026-07-05,US_UPS,2026,en-US
source_sec_unp_submissions,UNP SEC submissions JSON,exchange_data,https://data.sec.gov/submissions/CIK0000100885.json,U.S. Securities and Exchange Commission,,2026-07-05,US_UNP,2026,en-US
source_sec_unp_2025_10k,Union Pacific Corporation latest SEC 10-K,annual_report,https://www.sec.gov/Archives/edgar/data/100885/000010088526000037/unp-20251231.htm,U.S. Securities and Exchange Commission,2026-02-06,2026-07-05,US_UNP,2025,en-US
source_sec_unp_2026_10q,Union Pacific Corporation latest SEC 10-Q,financial_report,https://www.sec.gov/Archives/edgar/data/100885/000010088526000155/unp-20260331.htm,U.S. Securities and Exchange Commission,2026-04-23,2026-07-05,US_UNP,2026,en-US
source_sec_klac_submissions,KLAC SEC submissions JSON,exchange_data,https://data.sec.gov/submissions/CIK0000319201.json,U.S. Securities and Exchange Commission,,2026-07-05,US_KLAC,2026,en-US
source_sec_klac_2025_10k,KLA Corporation latest SEC 10-K,annual_report,https://www.sec.gov/Archives/edgar/data/319201/000031920125000024/klac-20250630.htm,U.S. Securities and Exchange Commission,2025-08-08,2026-07-05,US_KLAC,2025,en-US
